Marca,Modelo,Versión
NISSAN,ALTIMA,4PTS 2.5L 4CIL 175HP CVT
NISSAN,ALTIMA,4PTS 2.5L 4CIL 182HP AUT (CVT)
NISSAN,ALTIMA,4PTS 2.5L 4CIL 182HP CVT
NISSAN,ALTIMA,4PTS 3.5L 6CIL 201HP AUT
NISSAN,ALTIMA,4PTS 3.5L 6CIL 270HP AUT (CVT)
NISSAN,ALTIMA,4PTS 3.5L 6CIL 270HP CVT
NISSAN,ALTIMA,COUPE 2PTS 3.5L 6CIL 270HP CVT
NISSAN,ALTIMA,SE 4PTS 3.5L 6CIL 270HP CVT
NISSAN,APRIO,4PTS 1.6L 4CIL 103HP AUT
NISSAN,APRIO,4PTS 1.6L 4CIL 103HP MAN
NISSAN,APRIO,4PTS 1.6L 4CIL 87HP MAN
NISSAN,ARMADA,4X2 5PTS 5.6L 8CIL 317HP AUT
NISSAN,ARMADA,4X4 5PTS 5.6L 8CIL 317HP AUT
NISSAN,JUKE,5PTS 1.6L 4CIL 188HP AUT (CVT) TURBO
NISSAN,JUKE,5PTS 1.6L 4CIL 188HP CVT
NISSAN,JUKE,5PTS 1.6L 4CIL 188HP CVT TURBO
NISSAN,JUKE,5PTS 1.6L 4CIL 188HP MAN
NISSAN,JUKE,5PTS 1.6L 4CIL 188HP MAN TURBO
NISSAN,MAXIMA,4PTS 3.5L 6CIL 290HP CVT
NISSAN,MAXIMA,ADVANCE 4PTS 3.5L 6CIL 300HP CVT
NISSAN,MAXIMA,EXCLUSIVE 4PTS 3.5L 6CIL 300HP CVT
NISSAN,MAXIMA,SR 4PTS 3.5L 6CIL 300HP CVT
NISSAN,MURANO,2WD 5PTS 3.5L 6CIL 235HP CVT
NISSAN,MURANO,4X2 5PTS 3.5L 6CIL 235HP CVT
NISSAN,MURANO,AWD 5PTS 3.5L 6CIL 235HP CVT
NISSAN,NOTE,5PTS 1.6L 4CIL 109HP CVT
NISSAN,NOTE,5PTS 1.6L 4CIL 109HP MAN
NISSAN,PATHFINDER,4X2 5PTS 3.5L 6CIL 260HP CVT
NISSAN,PATHFINDER,4X2 5PTS 4.0L 6CIL 266HP AUT
NISSAN,PATHFINDER,4X4 5PTS 3.5L 6CIL 260HP CVT
NISSAN,PATHFINDER,4X4 5PTS 4.0L 6CIL 266HP AUT
NISSAN,PATHFINDER,HIBRIDA 4X2 5PTS 2.5L 4CIL 172HP CVT
NISSAN,PATHFINDER,HIBRIDO 4X2 5PTS 2.5L 4CIL 172HP CVT
NISSAN,ROGUE,4X2 5PTS 2.5L 4CIL 170HP CVT
NISSAN,ROGUE,4X4 5PTS 2.5L 4CIL 170HP CVT
NISSAN,SENTRA,4PTAS 1.8L 4CIL 129HP CVT
NISSAN,SENTRA,4PTAS 1.8L 4CIL 129HP MAN
NISSAN,SENTRA,4PTS 1.8L 4CIL 129HP CVT
NISSAN,SENTRA,4PTS 1.8L 4CIL 129HP CVT XTRONIC
NISSAN,SENTRA,4PTS 1.8L 4CIL 129HP MAN
NISSAN,SENTRA,4PTS 2.0L 4CIL 140HP CVT Xtronic
NISSAN,SENTRA,4PTS 2.0L 4CIL 140HP MAN
NISSAN,SENTRA,SE-R 4PTS 2.5L 4CIL 200HP MAN
NISSAN,TIIDA,4PTAS 1.6L 4CIL 106HP MAN
NISSAN,TIIDA,4PTAS 1.8L 4CIL 125HP AUT
NISSAN,TIIDA,4PTAS 1.8L 4CIL 125HP MAN
NISSAN,TIIDA,HATCHBACK 5PTS 1.8L 4CIL 125HP AUT
NISSAN,TIIDA,HATCHBACK 5PTS 1.8L 4CIL 125HP MAN
NISSAN,TIIDA,SEDAN 4PTS 1.6L 4CIL 106HP MAN
NISSAN,TIIDA,SEDAN 4PTS 1.8L 4CIL 125HP AUT
NISSAN,TIIDA,SEDAN 4PTS 1.8L 4CIL 125HP MAN
NISSAN,TSURU,GS 4PTAS 1.6L 4CIL 105HP MAN
NISSAN,TSURU,GS 4PTAS 1.6L 4CIL 105HP MAN DH
NISSAN,TSURU,GS 4PTS 1.6L 4CIL 105HP AUT
NISSAN,TSURU,GS 4PTS 1.6L 4CIL 105HP MAN
NISSAN,TSURU,GS 4PTS 1.6L 4CIL 105HP MAN DH
NISSAN,URVAN,NV350 12 PSAJS 4PTS 2.5L 4CIL 145HP MAN
NISSAN,URVAN,NV350 15 PSAJS 4PTS 2.5L 4CIL 145HP MAN
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 127HP MAN DIESEL
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN DIESEL
NISSAN,URVAN,NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL
NISSAN,URVAN,NV350 PANEL AA 4PTS 2.5L 4CIL 145HP MAN
NISSAN,URVAN,NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN
NISSAN,URVAN,NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL
NISSAN,URVAN,NV350 PASAJEROS4PTS 2.5L 4CIL 145HP MAN DIESEL
NISSAN,URVAN,NV350 PSAJS 4PTS 2.5L 4CIL 127HP MAN DIESEL
NISSAN,URVAN,PASAJEROS 4PTS 2.5L 4CIL 144HP MAN
NISSAN,URVAN,TOLDO ALTO 3PTS DIESEL 3.0L 4CIL 129HP MAN
NISSAN,URVAN,TOLDO ALTO 4PTS 2.5L 4CIL 144HP MAN
NISSAN,URVAN,TOLDO ALTO 5PTS 2.5L 4CIL 144HP MAN
NISSAN,URVAN,TOLDO ALTO 5PTS 3.0L 4CIL 129HP MAN DIESEL TURBO
NISSAN,URVAN,TOLDO ALTO 5PTS DIESEL 3.0L 4CIL 129HP MAN
NISSAN,URVAN,TOLDO ESTÁNDAR 5PTS 2.5L 4CIL 144HP MAN
NISSAN,URVAN,TOLDO ESTÁNDAR 5PTS 3.0L 4CIL 129HP MAN DIESEL TURBO
NISSAN,URVAN,TOLDO ESTÁNDAR DIESEL 3PTS 3.0L 4CIL 129HP MAN
NISSAN,URVAN,TOLDO ESTÁNDAR DIESEL 5PTS 3.0L 4CIL 129HP MAN
NISSAN,VERSA,SEDAN 4PTS 1.6L 4CIL 106HP AUT
NISSAN,VERSA,SEDAN 4PTS 1.6L 4CIL 106HP MAN
NISSAN,X-TRAIL,2ROW 4X2 5PTS 2.5L 4CIL 169HP CVT
NISSAN,X-TRAIL,3ROW 4X2 5PTS 2.5L 4CIL 169HP CVT
NISSAN,X-TRAIL,3ROW 4X2 5PTS 2.5L 4CIL 169HP MCVT
NISSAN,X-TRAIL,4WD 5PTS 2.5L 4CIL 166HP CVT
NISSAN,X-TRAIL,4X2 5PTS 2.5L 4CIL 166HP CVT
NISSAN,X-TRAIL,4X2 5PTS 2.5L 4CIL 169HP MCVT
NISSAN,X-TRAIL,4X4 5PTS 2.5L 4CIL 166HP CVT
NISSAN,X-TRAIL,4X4 5PTS 2.5L 4CIL 169HP MCVT
PEUGEOT,2008,5PTAS 1.2L 3CIL 81HP AUT
PEUGEOT,2008,5PTAS 1.6L 4CIL 68HP HDI TURBO MAN DIÉSEL
PEUGEOT,2008,CROSS OVER 5PTS 1.6L 4CIL 118HP AUT
PEUGEOT,207,BERLINA 3/5PTS 1.4L 4CIL 75HP MAN
PEUGEOT,207,BERLINA 3/5PTS 1.6L 4CIL 110HP MAN
PEUGEOT,207,BERLINA 3PTS 1.4L 4CIL 75HP MAN
PEUGEOT,207,BERLINA 3PTS 1.6L 4CIL 150HP MAN
PEUGEOT,207,BERLINA 3PTS 1.6L 4CIL 150HP MAN TURBO
PEUGEOT,207,BERLINA 5PTS 1.6L 4CIL 110HP AUT
PEUGEOT,207,BERLINA 5PTS 1.6L 4CIL 110HP MAN
PEUGEOT,207,BERLINA 5PTS 1.6L 4CIL 118HP MAN
PEUGEOT,207,CC 2PTS 1.6L 4CIL 120HP AUT
PEUGEOT,207,CC 2PTS 1.6L 4CIL 120HP AUT TURBO
PEUGEOT,207,CC 2PTS 1.6L 4CIL 154HP MAN TURBO
PEUGEOT,207,SEDAN 4PTS 1.4L 4CIL 75HP MAN
PEUGEOT,207,SEDAN 4PTS 1.6L 4CIL 110HP AUT
PEUGEOT,207,SEDAN 4PTS 1.6L 4CIL 110HP MAN
PEUGEOT,208,5PTAS 1.2L 3CIL 81HP AUT
PEUGEOT,208,BERLINA 3/5PTS 1.6L 4CIL 118HP AUT
PEUGEOT,208,BERLINA 3/5PTS 1.6L 4CIL 118HP MAN
PEUGEOT,208,BERLINA 3PTS 1.6L 4CIL 154HP MAN
PEUGEOT,208,BERLINA 3PTS 1.6L 4CIL 197HP MAN
PEUGEOT,3008,CROSS OVER 5PTS 1.6L 4CIL 154HP AUT TURBO
PEUGEOT,3008,CROSS OVER 5PTS 1.6L 4CIL 161HP AUT
PEUGEOT,301,SEDAN 4PTS 1.6L 4CIL 114HP AUT
PEUGEOT,301,SEDAN 4PTS 1.6L 4CIL 114HP MAN
PEUGEOT,307,SEDAN 4PTS 2.0L 4CIL 140HP AUT
PEUGEOT,307,SEDAN 4PTS 2.0L 4CIL 140HP MAN
PEUGEOT,307,SEDAN 4PTS 2.0L 4CIL 140HP TIP
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 154HP AUT TURBO
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 154HP TIP TURBO
PEUGEOT,308,BERLINA 5PTS 1.6L 4CIL 161HP AUT TURBO
PEUGEOT,308,BERLINA RC 5PTS 1.6L 4CIL 197HP MAN TURBO
PEUGEOT,308,CC 2PTS 1.6L 4CIL 154HP AUT TURBO
PEUGEOT,308,CC 2PTS 1.6L 4CIL 154HP TIP TURBO
PEUGEOT,308,CC 2PTS 1.6L 4CIL 161HP AUT TURBO
PEUGEOT,407,BERLINA 4PTS 3.0L 6CIL 210HP AUT
PEUGEOT,508,SEDAN 4PTAS 1.6L 4CIL 161HP AUT TURBO
PEUGEOT,508,SEDAN 4PTS 1.6L 4CIL 161HP AUT
PEUGEOT,EVASION,BERLINA 1.6L 4CIL 118HP MAN
PEUGEOT,EVASIÓN,BERLINA 5PTS 1.6L 4CIL 118HP MAN
PEUGEOT,GRAND RAID,MAYA 5PTS 1.6L 4CIL 110HP MAN
PEUGEOT,GRAND RAID,ORIGIN 5PTS 1.6L 4CIL 110HP MAN
PEUGEOT,RCZ,COUPE 2PTS 1.6L 4CIL 161HP AUT TURBO
PEUGEOT,RCZ,COUPE 2PTS 1.6L 4CIL 197HP AUT TURBO
PEUGEOT,RCZ,COUPE 2PTS 1.6L 4CIL 197HP MAN TURBO
PEUGEOT,RCZ,COUPÉ 2PTS 1.6L 4CIL 197HP MAN TURBO
PORSCHE,911,2PTS 3.8L 6CIL 520HP PDK INTEGRAL BITURBO
PORSCHE,911,CABRIOLET 2 PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6 CIL 370HP MAN
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL 420HP MAN T
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.0L 6CIL370HP PDK TURBO
PORSCHE,911,CABRIOLET 2PTAS 3.4L 6CIL 350HP MAN TURBO
PORSCHE,911,CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK TURBO
PORSCHE,911,CABRIOLET 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL
PORSCHE,911,CABRIOLET 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 4 2PTAS 3.4L 6CIL 350HP MAN INTEGRAL TURBO
PORSCHE,911,CABRIOLET 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL TURBO
PORSCHE,911,CABRIOLET 4 GTS 2PTAS 3.8L 6CIL 430HP MAN TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 4 GTS 2PTAS 3.8L 6CIL 430HP PDK TRACCION INTEGRAL
PORSCHE,911,CABRIOLET 4X4 2PTS 3.8L 6CIL 500HP MAN TURBO
PORSCHE,911,CABRIOLET 4X4 2PTS 3.8L 6CIL 500HP PDK QUATTRO TURBO
PORSCHE,911,CABRIOLET S 4X4 2PTS 3.8L 6CIL 530HP PDK QUATTRO TURBO
PORSCHE,911,CABRIOLET/ TARGA 4 2PTS 3.4L 6CIL 350HP MAN INTEGRAL
PORSCHE,911,CABRIOLET/ TARGA 4 2PTS 3.4L 6CIL 350HP PDK INTEGRAL
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 350HP MAN
PORSCHE,911,CARRERA 2 CABRIOLET 2PTS 3.6L 6CIL 350HP PDK
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA 2 COUPÉ 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 2 COUPÉ 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.6L 6CIL 350HP MAN
PORSCHE,911,CARRERA 2 COUPE 2PTS 3.6L 6CIL 350HP PDK
PORSCHE,911,CARRERA 2S 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 2S 2PTS 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 2S CABRIOLET 2PTAS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 2S CABRIOLET 2PTAS 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 2S CABRIOLET 2PTS 3.8L 385HP PDK
PORSCHE,911,CARRERA 2S CABRIOLET 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 2S CABRIOLET 2PTS 3.8L 6CIL 408HP MAN
PORSCHE,911,CARRERA 2S CABRIOLET 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 2S COUPÉ 2PTS 3.8L 6CIL 385HP MAN
PORSCHE,911,CARRERA 2S COUPE 2PTS 3.8L 6CIL 385HP PDK
PORSCHE,911,CARRERA 2S COUPE 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 2S COUPE 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL TURBO
PORSCHE,911,CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL
PORSCHE,911,CARRERA 4 CABRIOLET 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 4 CABRIOLET 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.4L 6CIL 408HP MAN
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.4L 6CIL 408HP PDK
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 4 CABRIOLET 4X4 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 4 COUPÉ 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 4 COUPÉ 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.4L 6CIL 408HP MAN
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.4L 6CIL 408HP PDK
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.6L 6CIL 345HP MAN
PORSCHE,911,CARRERA 4 COUPE 4X4 2PTS 3.6L 6CIL 345HP PDK
PORSCHE,911,CARRERA 4 GTS 2PTAS 3.8L 6CIL 430 HP MAN TRACCION INTEGRAL
PORSCHE,911,CARRERA 4 GTS 2PTAS 3.8L 6CIL 430HP MAN TRACCION INTEGRAL
PORSCHE,911,CARRERA 4 GTSB 2PTAS 3.8L 6CIL 430HP PDK TRACCION INTEGRAL
PORSCHE,911,CARRERA 4S 2 PTAS 3.8L 6 CIL 400HP MAN INTEGRAL
PORSCHE,911,CARRERA 4S 2PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL
PORSCHE,911,CARRERA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL
PORSCHE,911,CARRERA 4S 2PTAS 3.8L 6 CIL 400HP PDK INTEGRAL
PORSCHE,911,CARRERA 4S 2PTS 3.8L 6CIL 400HP MAN INTEGRAL
PORSCHE,911,CARRERA 4S 2PTS 3.8L 6CIL 400HP PDK INTEGRAL
PORSCHE,911,CARRERA 4S CABRIOLET 2PTS 3.8L 6CIL 385HP MAN
PORSCHE,911,CARRERA 4S CABRIOLET 2PTS 3.8L 6CIL 385HP PDK
PORSCHE,911,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 408HP MAN
PORSCHE,911,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 408HP PDK
PORSCHE,911,CARRERA 4S COUPÉ 2PTS 3.8L 6CIL 385HP MAN
PORSCHE,911,CARRERA 4S COUPÉ 2PTS 3.8L 6CIL 385HP PDK
PORSCHE,911,CARRERA 4S COUPE 2PTS 3.8L 6CIL 400HP MAN TRACCIÓN INTEGRAL
PORSCHE,911,CARRERA 4S COUPE 2PTS 3.8L 6CIL 400HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 408HP MAN
PORSCHE,911,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 408HP PDK
PORSCHE,911,CARRERA CABRIO 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA CABRIO 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA CABRIOLET 2PTAS 6 CIL 350HP MAN TURBO
PORSCHE,911,CARRERA CABRIOLET 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA CABRIOLET 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA COUPE 2PTAS 3.0L 6CIL 370HP MAN
PORSCHE,911,CARRERA COUPE 2PTAS 3.0L 6CIL370HP PDK
PORSCHE,911,CARRERA COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO
PORSCHE,911,CARRERA COUPE 2PTAS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA COUPE 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA COUPE 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA COUPE/CABRIO 2PTS 3.4L 6CIL 350HP MAN
PORSCHE,911,CARRERA COUPE/CABRIO 2PTS 3.4L 6CIL 350HP PDK
PORSCHE,911,CARRERA GTS 2PTAS 3.8L 6CIL 430HP MAN
PORSCHE,911,CARRERA GTS 2PTAS 3.8L 6CIL 430HP PDK
PORSCHE,911,CARRERA S 2PTAS 3.0L 6CIL 420HP MAN
PORSCHE,911,CARRERA S 2PTAS 3.0L 6CIL 420HP PDK
PORSCHE,911,CARRERA S CABRIOLET 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA S CABRIOLET 2PTS 3.8L 6CIL 400HP PDK
PORSCHE,911,CARRERA S COUPE 2PTS 3.8L 6CIL 400HP MAN
PORSCHE,911,CARRERA S COUPE 2PTS 3.8L 6CIL 400HP PDK
PORSCHE,911,COUPE 2PTAS 3.4L 6CIL 350HP MAN INTEGRAL
PORSCHE,911,COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO
PORSCHE,911,COUPE 2PTAS 3.4L 6CIL 350HP PDK TURBO
PORSCHE,911,COUPE 2PTAS 3.8L 6CIL 520HP PDK INTEGRAL TURBO
PORSCHE,911,COUPE 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL
PORSCHE,911,COUPE 4X4 2PTS 3.8L 6CIL 500HP MAN TURBO
PORSCHE,911,COUPÉ 4X4 2PTS 3.8L 6CIL 500HP PDK QUATTRO TURBO
PORSCHE,911,COUPÉ S 4X4 2PTS 3.8L 6CIL 530HP PDK QUATTRO TURBO
PORSCHE,911,GT2 RS 2PTS 3.6L 6CIL 523HP MAN BITURBO
PORSCHE,911,GT2 RS 2PTS 3.6L 6CIL 620HP MAN BITURBO
PORSCHE,911,GT3 2PTAS 3.8L 6CIL 475 HP PDK
PORSCHE,911,GT3 2PTAS 3.8L 6CIL 475HP PDK
PORSCHE,911,GT3 2PTS 3.8L 6CIL 435HP MAN
PORSCHE,911,GT3 2PTS 3.8L 6CIL 450HP MAN
PORSCHE,911,GT3 2PTS 3.8L 6CIL 475HP PDK
PORSCHE,911,GT3 2PTS 4.0L 6CIL 500HP MAN
PORSCHE,911,GT3 COUPE 2PTS 3.8L 6CIL 475HP PDK
PORSCHE,911,GT3 RS 2PTAS 4.0L 6CIL 500HP PDK
PORSCHE,911,GTS CABRIOLET 2PTAS 3.8L 6CIL 430HP MAN
PORSCHE,911,GTS CABRIOLET 2PTAS 3.8L 6CIL 430HP PDK
PORSCHE,911,R 2PTAS 4.0L 6CIL 500HP MAN
PORSCHE,911,S 2PTS 3.8L 6CIL 560HP PDK INTEGRAL BITURBO
PORSCHE,911,TARGA 4 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL
PORSCHE,911,TARGA 4 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL
PORSCHE,911,TARGA 4 2PTAS 3.4L 6CIL 350HP MAN INTEGRAL
PORSCHE,911,TARGA 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL
PORSCHE,911,TARGA 4 2PTS 3.4L 6CIL 350HP MAN TRACCIÓN INTEGRAL
PORSCHE,911,TARGA 4 2PTS 3.4L 6CIL 350HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,TARGA 4S 2PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL
PORSCHE,911,TARGA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL
PORSCHE,911,TARGA 4S 2PTAS 3.8L 6 CIL 400HP MAN INTEGRAL
PORSCHE,911,TARGA 4S 2PTAS 3.8L 6CIL 400HP PDK INTEGRAL
PORSCHE,911,TARGA 4S 2PTS 3.8L 6CIL 400HP MAN INTEGRAL
PORSCHE,911,TARGA 4S 2PTS 3.8L 6CIL 400HP MAN TRACCIÓN INTEGRAL
PORSCHE,911,TARGA 4S 2PTS 3.8L 6CIL 400HP PDK INTEGRAL
PORSCHE,911,TARGA 4S 2PTS 3.8L 6CIL 400HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,TARGA GTS 2PTAS 3.8L 6CIL 430HP MAN TRACCION INTEGRAL
PORSCHE,911,TARGA GTS 2PTAS 3.8L 6CIL 430HP PDK TRACCION INTEGRAL
PORSCHE,911,TURBO 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL
PORSCHE,911,TURBO 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL
PORSCHE,911,TURBO 2PTS 3.8L 6CIL 520HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP MAN
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP MAN QUATTRO
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 500HP PDK QUATTRO
PORSCHE,911,TURBO CABRIOLET 2PTS 3.8L 6CIL 530HP PDK QUATTRO
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP MAN
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP MAN QUATTRO
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 500HP PDK QUATTRO
PORSCHE,911,TURBO COUPE 2PTS 3.8L 6CIL 520HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,TURBO COUPÉ 2PTS 3.8L 6CIL 530HP PDK QUATTRO
PORSCHE,911,TURBO S 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL
PORSCHE,911,TURBO S 2PTS 3.8L 6CIL 560HP PDK TRACCIÓN INTEGRAL
PORSCHE,911,TURBO S CABRIOLET 2PTS 3.8L 6CIL 530HP PDK QUATTRO
PORSCHE,911,TURBO S COUPÉ 2PTS 3.8L 6CIL 530HP PDK QUATTRO
PORSCHE,911,TURBO S COUPE 2PTS 3.8L 6CIL 560HP PDK TRACCIÓN INTEGRAL
PORSCHE,918,SPYDER E-HYBRID 2PTAS 4.6L 8CIL 608(+279)HP PDK TRACCION INTEGRAL
PORSCHE,BOXSTER,2PTS 2.7L 6CIL 265HP MAN
PORSCHE,BOXSTER,2PTS 2.7L 6CIL 265HP PDK
PORSCHE,BOXSTER,2PTS 2.9L 6CIL 255HP MAN
PORSCHE,BOXSTER,2PTS 2.9L 6CIL 255HP PDK
PORSCHE,BOXSTER,2PTS 2.9L 6CIL 265HP MAN
PORSCHE,BOXSTER,2PTS 2.9L 6CIL 265HP PDK
PORSCHE,BOXSTER,BOXSTER 2PTS 2.7L 6CIL 265HP MAN
PORSCHE,BOXSTER,BOXSTER 2PTS 2.7L 6CIL 265HP PDK
PORSCHE,BOXSTER,BOXSTER S 2PTS 3.4L 6CIL 315HP MAN
PORSCHE,BOXSTER,BOXSTER S 2PTS 3.4L 6CIL 315HP PDK
PORSCHE,BOXSTER,CONVERTIBLE 2PTAS 2.0L 6CIL 300HP MAN
PORSCHE,BOXSTER,CONVERTIBLE 2PTAS 2.7L 6CIL 265HP MAN
PORSCHE,BOXSTER,CONVERTIBLE 2PTAS 2.7L 6CIL 265HP PDK
PORSCHE,BOXSTER,CONVERTIBLE 2PTAS 3.8L 6CIL 375HP MAN
PORSCHE,BOXSTER,CONVERTIBLE 2PTS 2.7L 6CIL 265HP MAN
PORSCHE,BOXSTER,CONVERTIBLE 2PTS 2.7L 6CIL 265HP PDK
PORSCHE,BOXSTER,CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP MAN
PORSCHE,BOXSTER,CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP PDK
PORSCHE,BOXSTER,CONVERTIBLE2 PTAS 2.0L 6CIL 300HP PDK
PORSCHE,BOXSTER,CONVERTIBLES 2 PTAS 2.5L 6CIL 350HP PDK
PORSCHE,BOXSTER,CONVERTIBLES 2PTAS 2.5L 3.4L 6CIL 315HP MAN
