Model,Version,Transmission,Adjustment
2017,4PTAS 2.0L 4CIL 140HP AUT TURBO DIESEL,DSG,11.52
2017,4PTAS 2.0L 4CIL 150HP AUT,AUT,12.96
2017,4PTAS 2.0L 4CIL 150HP MAN,MAN,12.65
2017,4PTAS 2.0L 4CIL 177HP MULTI FRONT TURBO DIESEL,MULTIT,17.25
2017,4PTAS 2.0L 4CIL 210HP DSG TURBO FSI,DSG,11.36
2017,4PTAS 2.0L 4CIL 225HP MULTI,MULTIT,13.14
2017,4PTAS 2.0L 4CIL 240HP AUT TURBO,AUT,10.53
2017,4PTAS 2.0L 4CIL 245HP AUT,AUT,11.76
2017,4PTAS 2.0L 4CIL 252HP STRONIC FSI QUATTRO TURBO,S TRONIC,10.97
2017,4PTAS 2.0L 4CIL 252HP STRONIC QUATTRO FSI TURBO,STRONIC,10.37
2017,4PTAS 2.0L 4CIL190HP STRONIC FSI FRONT TURBO,S TRONIC,13.53
2017,4PTAS 2.0L 4CIL225HP STRONIC QUATTRO,S TRONIC,9.65
2017,4PTAS 2.0L4CIL 252HP STRONIC FSI FRONT TURBO,STRONIC,10.06
2017,4PTAS 2.4L 4CIL 185HP AUT,AUT,13.05
2017,4PTAS 3.0L 4CIL 333HP S TRONIC QUATTRO FSI TURBO,STRONIC,9.45
2017,4PTAS 3.0L 6CIL 272HP STRONIC FSI QUATTRO TURBO,S TRONIC,9.07
2017,4PTAS 3.0L 6CIL 310HP TIP QUATTRO FSI TURBO,TIPT,9.81
2017,4PTAS 3.0L 6CIL 350HP AUT,AUT,7.9
2017,4PTAS 3.0L 6CIL 400HP ECOBOOST AUT,AUT,7.57
2017,4PTAS 3.5L 6CIL 288HP AUT,AUT,8.06
2017,4PTAS 4.0L8CIL 435HP TIP QUATTRO FSI TURBO,TIPT,8.48
2017,4PTAS 6.0L 12CIL 616HP ZF8 QUATTRO TURBO,ZF SPEED QUICKSHIFT,11.91
2017,4PTAS 6.8L 6CIL 505HP TIP TURBO,AUT,5.46
2017,4PTAS 6.8L 6CIL 512HP TIP DOBLE QUATTRO TURBO,ZF SPEED QUICKSHIFT,5.09
2017,4PTAS 6.8L 6CIL 530HP TIP TURBO,AUT,5.46
2017,4PTAS LWB 4.0L 8CIL 435HP TIP QUATTRO FSI TURBO,TIPT,8.48
2017,4PTAS LWB W12 6.3L 12CIL 500HP TIP FSI QUATTRO,TIPT,6.77
2017,4PTS 1.8L 4CIL 129HP CVT,CVT,13.55
2017,4PTS 1.8L 4CIL 129HP MAN,MAN,12.51
2017,4PTS 2.5L 4CIL 182HP CVT,CVT,12.86
2017,4PTS 3.5L 6CIL 270HP CVT,CVT,10.61
2017,4S 5PTAS 3.0L 6CIL 420HP PDK INTEGRAL,PDK,8.31
2017,4WD 5PTAS 1.6L 4CIL 175HP TURBO AUT,AUT,12.51
2017,4WD 5PTAS 2.0L 4CIL 153HP AUT,AUT,11.49
2017,4WD 5PTAS 2.4L 4CIL 181HP AUT,AUT,10.94
2017,4WD 5PTAS 3.3L 6CIL 290HP AUT,AUT,8.3
2017,4WD 5PTAS 3.5L 6CIL 279HP AUT,AUT,7.61
2017,4WD 5PTAS 3.5L 6CIL 290HP AUT,AUT,7.28
2017,4X2 4PTAS 2.0L 4CIL 240HP AUT TURBO ECOBOOST,AUT,10.53
2017,4X2 4PTAS 2.5L 4CIL 175HP AUT,AUT,11.12
2017,4X2 5PTAS 2.0L 240HP AUT TURBO ECOBOOST,AUT,10.35
2017,4X2 5PTAS 2.4L 4CIL 163HP AUT,AUT,8.93
2017,4X2 5PTAS 2.5L 4CIL 168HP AUT,AUT,10.37
2017,4X2 5PTAS 3.5L 6CIL 265HP CVT,CVT,7.77
2017,4X4 5PTAS 2.3L 4CIL 275HP AUT TURBO,AUT,8.77
2017,4X4 5PTAS 2.4L 4CIL 163HP AUT,AUT,8.56
2017,4X4 5PTAS 2.7L 6CIL 335HP AUT,AUT,8.07
2017,4X4 5PTAS 3.5L 6CIL 265HP CVT,CVT,7.77
2017,4X4 5PTAS 4.4L 8CIL 575HP BITURBO AUT,AUT,8.28
2017,5PTAS 1.0L 3CIL 75HP MAN,MAN,13.7
2017,5PTAS 1.2L 3CIL 81HP AUT,AUT,27.84
2017,5PTAS 1.2L 4CIL 105HP DSG FSI FRONT TURBO,DSG,14.23
2017,5PTAS 1.2L 4CIL 105HP MAN TURBO FSI,MAN,12.06
2017,5PTAS 1.4L 4CIL 100HP AUT,AUT,13.77
2017,5PTAS 1.4L 4CIL 100HP MAN,MAN,13.86
2017,5PTAS 1.4L 4CIL 138HP AUT TURBO,AUT,11.37
2017,5PTAS 1.4L 4CIL 150HP DSG FSI FRONT TURBO,DSG,12.27
2017,5PTAS 1.4L 4CIL 150HP STRONIC FSI FRONT TURBO,STRONIC,11.11
2017,5PTAS 1.4L 4CIL 160HP DSG TURBO FSI,DSG,10.96
2017,5PTAS 1.4L 4CIL125HP MAN TURBO,MAN,14.71
2017,5PTAS 1.4L 4CIL150HP DSG TURBO,DSG,13.75
2017,5PTAS 1.4L 4CIL150HP MAN TURBO,MAN,14.49
2017,5PTAS 1.6L 4CIL 100HP MAN,MAN,12.59
2017,5PTAS 1.6L 4CIL 105HP MAN FRONT,MAN,12.85
2017,5PTAS 1.6L 4CIL 105HP TIP FRONT,TIPT,12.27
2017,5PTAS 1.6L 4CIL 110HP MAN,MAN,11.38
2017,5PTAS 1.6L 4CIL 122HP AUT,AUT,13.36
2017,5PTAS 1.6L 4CIL 122HP MAN,MAN,13.28
2017,5PTAS 1.6L 4CIL 201HP TURBO AUT DCT,AUT,13.42
2017,5PTAS 1.6L 4CIL 68HP HDI TURBO MAN DIÉSEL,MAN,19.57
2017,5PTAS 1.8L 4CIL 141HP MAN,MAN,10.99
2017,5PTAS 1.8L 4CIL180HP DSG TURBO,DSG,13.29
2017,5PTAS 2.0L 4CIL 138HP DSG TURBO DIESEL,DSG,11.52
2017,5PTAS 2.0L 4CIL 140HP AUT FRONT TURBO DIESEL,DSG,11.52
2017,5PTAS 2.0L 4CIL 144HP AUT,AUT,11.49
2017,5PTAS 2.0L 4CIL 144HP MAN,MAN,11.28
2017,5PTAS 2.0L 4CIL 152HP AUT,AUT,12.38
2017,5PTAS 2.0L 4CIL 180 HP S TRONIC QUATTRO FSI TURBO,STRONIC,11.03
2017,5PTAS 2.0L 4CIL 180HP DSG TURBO DIESEL,DSG,11.56
2017,5PTAS 2.0L 4CIL 184 HP S TRONIC QUATTRO TURBO DIESEL,STRONIC,14.31
2017,5PTAS 2.0L 4CIL 189HP TURBO AUT,AUT,13.96
2017,5PTAS 2.0L 4CIL 220HP S TRONIC QUATTRO FSI TURBO,STRONIC,10.98
2017,5PTAS 2.0L 4CIL 225HP TIP FSI QUATTRO TURBO,TIPT,10.3
2017,5PTAS 2.0L 4CIL 230 HP TIPTRONIC FSI QUATTRO TURBO,TIPT,8.99
2017,5PTAS 2.0L 4CIL 240HP AUT TURBO,AUT,9.02
2017,5PTAS 2.0L 4CIL 240HP TURBO AUT,AUT,9.65
2017,5PTAS 2.0L 4CIL 252HP TIPTRONIC FSI QUATTRO TURBO,TIPT,9.26
2017,5PTAS 2.5L 5CIL 367HP STRONIC QUATTRO FSI TURBO,STRONIC,9.45
2017,5PTAS 3.0L 6CIL 245HP STRONIC QUATTRO TURBO DIESEL,STRONIC,13.83
2017,5PTAS 3.0L 6CIL 245HP TIP 4MOTION TURBO DIESEL,TIPT,11.96
2017,5PTAS 3.0L 6CIL 249HP TIPTRONIC FSI QUATTRO TURBO DIESEL,TIPT,13.09
2017,5PTAS 3.0L 6CIL 272HP TIP FSI QUATTRO TURBO,TIPT,9.05
2017,5PTAS 3.0L 6CIL 333HP TIPTRONIC FSI QUATTRO TURBO,TIPT,8.53
2017,5PTAS 3.0L 6CIL 354HP TIP QUATTRO FSI TURBO,TIPT,8.55
2017,5PTAS 3.0L 6CIL TDI 240/245HP TIP INTEGRAL,TIPT,11.62
2017,5PTAS 3.0L 6CIL TDI 245HP PDK INTEGRAL,PDK,12.92
2017,5PTAS 3.0L 6CIL TDI 250HP TIP,TIPT,12.89
2017,5PTAS 3.5L 6CIL 365HP AUT BITURBO ECOBOOST,AUT,7.44
2017,5PTAS 3.5L 6CIL 365HP AUT TURBO,AUT,6.53
2017,5PTAS 3.6L 6CIL 280HP TIP 4MOTION,TIPT,7.38
2017,5PTAS 3.6L 6CIL 281HP AUT,AUT,7.19
2017,5PTAS 3.6L 6CIL 300HP TIP TRACCION INTEGRAL,TIPT,8.82
2017,5PTAS 3.6L 6CIL 310HP PDK,PDK,8
2017,5PTAS 4.2L 8CIL 360HP TIP 4MOTION,TIPT,7.55
2017,5PTAS 4.4L 8CIL 575HP BITURBO AUT,AUT,8.48
2017,5PTS 5.6L 8CIL 400HP AUT,AUT,6.32
2017,6PTAS 2.0L 4CIL 192HP TURBO AUT,AUT,12.84
2017,6PTAS 2.0L 4CIL 192HP TURBO MAN,MAN,12.02
2017,A7 5PTAS 1.4L 4CIL 150HP DSG TURBO FSI,DSG,13.93
2017,A7 5PTAS 1.4L 4CIL 150HP MAN TURBO FSI,MAN,13.79
2017,A7 5PTAS 2.0L 4CIL 220HP DSG TURBO FSI,DSG,12.54
2017,A7 CROSSGOLF 5PTAS 1.4L 4CIL 150HP DSG,DSG,14.3
2017,A7 GTI 5PTAS 2.0L 4CIL 220HP DSG TURBO FSI,DSG,10.68
2017,ACRTIV 5PTAS 1.4L 4CIL 98HP MAN,MAN,17.21
2017,ACTIVE TOURER 5PTAS 2.0L 4CIL 192HP TURBO AUT,AUT,12.73
2017,ADVANCE 4PTAS 3.5L 6CIL 290HP AUT,AUT,8.49
2017,ADVANCE SEDAN 4PTAS 2.4L 4CIL 201HP AUT,AUT,11.99
2017,AWD 5PTAS 1.6L 4CIL 175HP TURBO AUT DCT,AUT,10.54
2017,AWD 5PTAS 2.0L 4CIL 252HP AUT TURBO,AUT,9.3
2017,AWD 5PTAS 2.4L 4CIL 190HP AUT,AUT,6.79
2017,AWD 5PTAS 3.6L 6CIL 288HP AUT,AUT,7.03
2017,AWD 5PTAS 3.6L 6CIL 310HP AUT,AUT,8.55
2017,CABRIO 2PTAS 1.8L 4CIL180HP STRONIC FRONT FSI TURBO,STRONIC,13.59
2017,CABRIO 2PTAS 2.0L 4CIL 225HP MULTITRONIC FSI TURBO,MULTIT,11.95
2017,CABRIO 2PTAS 2.0L 4CIL 230HP MULTITRONIC FSI TURBO,MULTIT,10.31
2017,CABRIO 2PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,STRONIC,9.65
2017,CABRIOLET 2 PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL,MAN,8.37
2017,CABRIOLET 2PTAS 3.0L 6 CIL 370HP MAN,MAN,8.58
2017,CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL,MAN,8.58
2017,CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,PDK,9.8
2017,CABRIOLET 2PTAS 3.0L 6CIL 420HP MAN T,MAN,8.37
2017,CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK,PDK,9.41
2017,CABRIOLET 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,PDK,9.41
2017,CABRIOLET 2PTAS 3.0L 6CIL370HP PDK TURBO,PDK,9.8
2017,CABRIOLET 2PTAS 3.4L 6CIL 350HP MAN TURBO,MAN,8.91
2017,CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK TURBO,PDK,8.91
2017,CABRIOLET 2PTAS 3.8L 6CIL 540HP PDK TRACCION INTEGRAL,PDK,8.26
2017,CABRIOLET 2PTAS 3.8L 6CIL 560HP PDK INTEGRAL,PDK,8.16
2017,CABRIOLET 2PTAS 3.8L 6CIL 580HP PDK TRACCION INTEGRAL,PDK,8.06
2017,CABRIOLET 4 2PTAS 3.4L 6CIL 350HP MAN INTEGRAL TURBO,MAN,8.19
2017,CABRIOLET 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL TURBO,PDK,8.91
2017,CABRIOLET 4 GTS 2PTAS 3.8L 6CIL 430HP MAN TRACCION INTEGRAL,MAN,8.15
2017,CABRIOLET 4 GTS 2PTAS 3.8L 6CIL 430HP PDK TRACCION INTEGRAL,PDK,8.94
2017,CARGO VAN 5PTAS 2.0L 4CIL 102HP MAN,MAN,11.34
2017,CARRERA 2S CABRIOLET 2PTAS 3.8L 6CIL 400HP MAN,MAN,8.15
2017,CARRERA 2S CABRIOLET 2PTAS 3.8L 6CIL 400HP PDK,PDK,9.14
2017,CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP MAN TRACCION INTEGRAL TURBO,MAN,8.58
2017,CARRERA 4 CABRIOLET 2PTAS 3.0L 6CIL 370HP PDK TRACCION INTEGRAL,PDK,9.8
2017,CARRERA 4 GTS 2PTAS 3.8L 6CIL 430HP MAN TRACCION INTEGRAL,MAN,8.15
2017,CARRERA 4 GTSB 2PTAS 3.8L 6CIL 430HP PDK TRACCION INTEGRAL,PDK,8.94
2017,CARRERA 4S 2 PTAS 3.8L 6 CIL 400HP MAN INTEGRAL,MAN,8.15
2017,CARRERA 4S 2PTAS 3.0L 6CIL 420HP MAN TRACCION INTEGRAL,MAN,8.37
2017,CARRERA 4S 2PTAS 3.0L 6CIL 420HP PDK TRACCION INTEGRAL,PDK,9.41
2017,CARRERA 4S 2PTAS 3.8L 6 CIL 400HP PDK INTEGRAL,PDK,9.14
2017,CARRERA CABRIOLET 2PTAS 3.4L 6CIL 350HP PDK,PDK,8.91
2017,CARRERA CABRIOLET 2PTAS 6 CIL 350HP MAN TURBO,MAN,8.91
2017,CARRERA COUPE 2PTAS 3.0L 6CIL 370HP MAN,MAN,8.58
2017,CARRERA COUPE 2PTAS 3.0L 6CIL370HP PDK,PDK,9.8
2017,CARRERA COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO,MAN,8.91
2017,CARRERA COUPE 2PTAS 3.4L 6CIL 350HP PDK,PDK,8.91
2017,CARRERA GTS 2PTAS 3.8L 6CIL 430HP MAN,MAN,8.15
2017,CARRERA GTS 2PTAS 3.8L 6CIL 430HP PDK,PDK,8.94
2017,CARRERA S 2PTAS 3.0L 6CIL 420HP MAN,MAN,8.37
2017,CARRERA S 2PTAS 3.0L 6CIL 420HP PDK,PDK,9.41
2017,CC COUPE 4PTAS 2.0L 4CIL 200HP DSG TURBO FSI,DSG,10.09
2017,CC COUPE 4PTAS 3.6L 6CIL 280HP TIP FSI,TIPT,8.78
2017,CHASIS 2PTAS 2.0L 4CIL102HP MAN TURBO DIESEL,MAN,11.34
2017,CLASSIC LS 5PTAS 1.2L 4CIL 81HP MAN,MAN,15.26
2017,CLASSIC LT 5PTAS 1.2L 4CIL 81HP MAN,MAN,15.26
2017,CLASSIC LTZ 5PTAS 1.2L 4CIL 81HP MAN,MAN,15.26
2017,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP AUT,AUT,14.36
2017,CONVERTIBLE 2PTAS 1.5L 3CIL 136HP MAN,MAN,14.95
2017,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO AUT,AUT,13.12
2017,CONVERTIBLE 2PTAS 2.0L 4CIL 192HP TURBO MAN,MAN,12.28
2017,CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO AUT,AUT,12.56
2017,CONVERTIBLE 2PTAS 2.0L 4CIL 231HP TURBO MAN,MAN,11.21
2017,CONVERTIBLE 2PTAS 2.0L 4CIL 252HP TURBO AUT,AUT,12.79
2017,CONVERTIBLE 2PTAS 2.0L 6CIL 300HP MAN,MAN,9.87
2017,CONVERTIBLE 2PTAS 2.7L 6CIL 265HP MAN,MAN,10.34
2017,CONVERTIBLE 2PTAS 2.7L 6CIL 265HP PDK,PDK,10.71
2017,CONVERTIBLE 2PTAS 3.0L 6CIL 326HP TURBO AUT,AUT,11.08
2017,CONVERTIBLE 2PTAS 3.0L 6CIL 431HP TURBO AUT,AUT,10.45
2017,CONVERTIBLE 2PTAS 3.0L 6CIL 431HP TURBO MAN,MAN,7.63
2017,CONVERTIBLE 2PTAS 3.8L 6CIL 375HP MAN,MAN,8.43
2017,CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP MAN,MAN,10.38
2017,CONVERTIBLE GTS 2PTAS 3.4L 6CIL 330HP PDK,PDK,9.98
2017,CONVERTIBLE2 PTAS 2.0L 6CIL 300HP PDK,PDK,11
2017,CONVERTIBLES 2 PTAS 2.5L 6CIL 350HP PDK,PDK,9.13
2017,CONVERTIBLES 2PTAS 2.5L 3.4L 6CIL 315HP MAN,MAN,8.59
2017,CONVERTIBLES 2PTAS 2.5L 6CIL 350HP MAN,MAN,8.69
2017,CONVERTIBLES 2PTAS 3.4L 6CIL 315HP PDK,PDK,9.88
2017,COOL 5PTAS 1.5L 4CIL 130HP MAN,MAN,12.4
2017,COUPE 2PTAS 2.0L 4CIL 184HP TURBO AUT,AUT,26.58
2017,COUPE 2PTAS 2.0L 4CIL 231HP TURBO AUT,AUT,13.21
2017,COUPE 2PTAS 2.0L 4CIL 231HP TURBO MAN,MAN,11.26
2017,COUPE 2PTAS 2.0L 4CIL 252HP TURBO AUT,AUT,13.62
2017,COUPE 2PTAS 2.0L 6CIL 300HP MAN,MAN,9.87
2017,COUPE 2PTAS 2.0L 6CIL 300HP PDK,PDK,11
2017,COUPE 2PTAS 2.3L 4CIL 310HP AUT TURBO ECOBOOST,AUT,10.05
2017,COUPE 2PTAS 2.3L 4CIL 310HP MAN TURBO ECOBOOST,MAN,11.02
2017,COUPE 2PTAS 2.7L 6CIL 275HP MAN,MAN,10.34
2017,COUPE 2PTAS 2.7L 6CIL 275HP PDK,PDK,10.71
2017,COUPE 2PTAS 3.0L 6CIL 326HP TURBO AUT,AUT,11.63
2017,COUPE 2PTAS 3.0L 6CIL 340HP TURBO AUT,AUT,10.65
2017,COUPE 2PTAS 3.0L 6CIL 370HP TURBO AUT,AUT,9.68
2017,COUPE 2PTAS 3.0L 6CIL 370HP TURBO MAN,MAN,8.91
2017,COUPE 2PTAS 3.0L 6CIL 431HP TURBO AUT,AUT,9.23
2017,COUPE 2PTAS 3.0L 6CIL 431HP TURBO MAN,MAN,8.72
2017,COUPE 2PTAS 3.4L 6CIL 350HP MAN INTEGRAL,MAN,8.19
2017,COUPE 2PTAS 3.4L 6CIL 350HP MAN TURBO,MAN,8.91
2017,COUPE 2PTAS 3.4L 6CIL 350HP PDK TURBO,PDK,8.91
2017,COUPE 2PTAS 3.8L 6CIL 520HP PDK INTEGRAL TURBO,PDK,8.16
2017,COUPE 2PTAS 4.2L 8CIL 430 HP MAN QUATTRO,MAN,5.77
2017,COUPE 2PTAS 4.2L 8CIL 450HP STRONIC QUATTRO,STRONIC,7.41
2017,COUPE 2PTAS 4.2L 8CIL430 HP STRONIC QUATTRO,STRONIC,6.64
2017,COUPE 2PTAS 4.4L 8CIL 450HP BITURBO AUT,AUT,8.59
2017,COUPE 2PTAS 4.4L 8CIL 560HP BITURBO AUT,AUT,7.7
2017,COUPE 2PTAS 5.2L 10CIL 525HP MAN QUATTRO,MAN,6.24
2017,COUPE 2PTAS 5.2L 10CIL 525HP STRONIC QUATTRO,STRONIC,6.24
2017,COUPE 2PTAS 5.2L 10CIL 540HP STRONIC QUATTRO,STRONIC,7.13
2017,COUPE 2PTAS 5.2L 10CIL 550HP MAN QUATTRO,MAN,5.6
2017,COUPE 2PTAS 5.2L 10CIL 550HP STRONIC QUATTRO,STRONIC,6.22
2017,COUPE 2PTAS 5.2L 10CIL 610HP STRONIC QUATTRO,STRONIC,6.98
2017,COUPE 3PTAS 1.8L 4CIL 180HP STRONIC FRONT FSI TURBO,STRONIC,11.52
2017,COUPE 3PTAS 2.0L 4CIL 230HP STRONIC QUATTRO FSI TURBO,STRONIC,10.53
2017,COUPE 3PTAS 2.0L 4CIL 285HP STRONIC QUATTRO FSI TURBO,STRONIC,10.23
2017,COUPE 3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBP,STRONIC,9.47
2017,COUPE 4 2PTAS 3.4L 6CIL 350HP PDK INTEGRAL,PDK,8.91
2017,COUPE 4PTAS 2.0L 4CIL 184HP TURBO AUT,AUT,12.97
2017,COUPE 4PTAS 2.0L 4CIL 252HP TURBO AUT,AUT,12.98
2017,COUPE 4PTAS 3.0L 6CIL 326HP TURBO AUT,AUT,11.08
2017,COUPE 4PTAS 4.4L 8CIL 450HP BITURBO AUT,AUT,8.59
2017,COUPE 4PTAS 4.4L 8CIL 560HP BITURBO AUT,AUT,7.7
2017,COUPE AWD 2PTAS 3.5L 6CIL 573HP TURBO AUT DCT,AUT,9.03
2017,COUPE GT4 2PTAS 3.8L 6CIL 385HP MAN,MAN,8.54
2017,COUPE GTS 2PTAS 3.4L 6CIL 340HP MAN,MAN,10.38
2017,COUPE GTS 2PTAS 3.4L 6CIL 340HP PDK,PDK,9.98
2017,COUPE RWD 2PTAS 2.0L 4CIL 272HP AUT TURBO,AUT,10.81
2017,COUPE S 2PTAS 2.5L 6CIL 350HP MAN,MAN,8.69
2017,COUPE S 2PTAS 2.5L 6CIL 350HP PDK,PDK,9.13
2017,COUPE S 2PTAS 3.4L 6CIL 325HP MAN,MAN,8.59
2017,COUPE S 2PTAS 3.4L 6CIL 325HP PDK,PDK,9.88
2017,COUPE V RWD 2PTAS 3.6L 6CIL 455HP AUT TURBO,AUT,8.19
2017,COUPE Z06 2PTAS 6.2L 8CIL 625HP AUT SUPER CARGADO,AUT,6.53
2017,COUPE Z51 2PTAS 6.2L 8CIL 455HP AUT,AUT,7.12
2017,CROSS UP 5PTAS 3CIL 1.0L 75HP MAN,MAN,13.7
2017,CUPRA 3PTAS 2.0L 4CIL 265HP DSG FRONT FSI TURBO,DSG,11.59
2017,CUPRA 5PTAS 2.0L 4CIL 265HP DSG FSI TURBO,DSG,11.59
2017,DENALI 5PTAS 6.2L 8CIL 425HPAUT,AUT,6.86
2017,DENALI AWD 5PTAS 3.6L 6CIL 310HP AUT,AUT,8.46
2017,DENALI FWD 5PTAS 3.6L 6CIL 301HP AUT,AUT,9.36
2017,DX 4PTAS 1.5L 4CIL 118HP AUT CVT,AUT,13.47
2017,DX 4PTAS 1.5L 4CIL 118HP MAN,MAN,12.81
2017,EPIC 5PTAS 1.8L 4CIL 141HP CVT,(en blanco),11.66
2017,ESV AWD 5PTAS 6.2L 8CIL 425HP AUT,AUT,6.77
2017,EX 2WD 5PTAS 2.4L 4CIL 184HP CVT,(en blanco),10.17
2017,EX 4PTAS 1.5L 4CIL 118HP AUT CVT,AUT,13.47
2017,EX 5PTAS 3.5L 6CIL 250HP AUT,AUT,7.28
2017,EX COUPE 2PTAS 1.5L 4CIL 174HP TURBO CVT,(en blanco),12.85
2017,EX SEDAN 4PTAS 2.0L 4CIL 158HP CVT,(en blanco),12.48
2017,EX SEDAN 4PTAS 2.0L 4CIL 158HP MAN,MAN,11.27
2017,EXL 2WD 5PTAS 2.4L 4CIL 188HP CVT,(en blanco),11.36
2017,EXL 4WD 5PTAS 2.4L 4CIL 188HP CVT,(en blanco),11.36
2017,EXL 5PTAS 3.5L 6CIL 250HP AUT,AUT,7.28
2017,EXL SEDAN 2PTAS 3.5L 6CIL 278HP AUT,AUT,8.19
2017,EXL SEDAN 4PTAS 2.4L 4CIL 185HP AUT CVT,AUT,10.38
2017,FR 3/5PTAS 1.2L 4CIL110HP MAN TORBO,MAN,15.65
2017,FUN 5PTAS 1.5L 4CIL 130HP CVT,(en blanco),13.37
2017,FUN 5PTAS 1.5L 4CIL 130HP MAN,MAN,12.4
2017,FWD 4PTAS 2.0L 4CIL 150HP AUT,AUT,13.83
2017,FWD 5PTAS 2.0L 4CIL 245HP AUT TURBO ECOBOOST,AUT,9.43
2017,FWD 5PTAS 2.4L 4CIL 185HP AUT,AUT,21.75
2017,FWD 5PTAS 2.4L 4CIL 190HP AUT,AUT,6.28
2017,FWD 5PTAS 3.3L 6CIL 290HP AUT,AUT,17.79
2017,FWD 5PTAS 3.6L 6CIL 310HP AUT,AUT,9.48
2017,FWD Y AWD 5PTAS 3.5L 6CIL 280HP AUT,AUT,8.65
2017,GP 5PTAS 2.0L 4CIL 200HP TIP 4MOTION TURBO FSI,TIPT,9.04
2017,GP 5PTAS 2.0L 4CIL 200HP TIP TURBO FSI,TIPT,8.92
2017,GS 5PTS 1.6L 5PTS 4CIL 121HP AUT,AUT,12.09
2017,GS 5PTS 1.6L 5PTS 4CIL 121HP MAN,MAN,12.45
2017,GT 3PTAS 6.0L 12CIL 582/626HP ZF8 QUATTRO TURBO,ZF SPEED QUICKSHIFT,5.77
2017,GT SPEED 3PTAS 6.0L 12CIL 582/626HP ZF8 QUATTRO TURBO,ZF SPEED QUICKSHIFT,5.77
2017,GT V8 COUPE 2PTAS 5.0L 8CIL 435HP MAN,MAN,7.51
2017,GT V8S 3PTAS 4.0L 8CIL 520 HP ZF8 QUATTRO TURBO,ZF SPEED QUICKSHIFT,4.33
2017,GT3 2PTAS 3.8L 6CIL 475HP PDK,PDK,7.04
2017,GT3 RS 2PTAS 4.0L 6CIL 500HP PDK,PDK,7.45
2017,GT6.0 3PTAS 12CIL 567/575/616/626HP ZF8 QUATTRO TURBO,ZF SPEED QUICKSHIFT,6.14
2017,GTC CABRIO 2 PTS 6.0L 12CIL 567/575/616/626HP ZF8 QUATTROTURBO,ZF SPEED QUICKSHIFT,6.14
2017,GTI 5PTAS 1.8L 4CIL I190HP DSG FSI TURBO,DSG,12.53
2017,GTS 2PTAS 3.0L 6CIL 500HP BITURBO AUT,AUT,7.28
2017,GTS 3.6 440 HP TIP TRACCION INTEGRAL,TIPT,7.45
2017,GTS 5PTAS 3.0L 6CIL 360HP PDK INTEGRAL,PDK,8.03
2017,GTS 5PTAS 4.8L 8CIL 440HP PDK INTEGRAL,PDK,7.7
2017,GTS CABRIOLET 2PTAS 3.8L 6CIL 430HP MAN,MAN,8.15
2017,GTS CABRIOLET 2PTAS 3.8L 6CIL 430HP PDK,PDK,8.94
2017,HATBACHBACK 5PTAS 2.0L 4CIL 160HP AUT,AUT,13.41
2017,HATBACHBACK 5PTAS 2.0L 4CIL 160HP MAN,MAN,12.63
2017,HATCHBACK 4PTAS 1.6L 4CIL 114HP AUT,AUT,14.09
2017,HATCHBACK 4PTAS 1.6L 4CIL 114HP MAN,MAN,14.65
2017,HATCHBACK 5PTAS 1.2L 4CIL 86HP AUT,AUT,14.98
2017,HATCHBACK 5PTAS 1.2L 4CIL 86HP MAN,MAN,15.42
2017,HATCHBACK 5PTAS 1.5L 3CIL 136HP TURBO AUT,AUT,14.68
2017,HATCHBACK 5PTAS 1.5L 3CIL 136HP TURBO MAN,MAN,15.67
2017,HATCHBACK 5PTAS 1.5L 4CIL 110HP MAN,MAN,15.87
2017,HATCHBACK 5PTAS 1.6L 4CIL 101HP ASG FRONT,ASG,13.99
2017,HATCHBACK 5PTAS 1.6L 4CIL 101HP MAN FRONT,MAN,13.42
2017,HATCHBACK 5PTAS 1.6L 4CIL 120HP AUT,AUT,14.57
2017,HATCHBACK 5PTAS 1.6L 4CIL 120HP MAN,MAN,14.46
2017,HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO AUT,AUT,14.21
2017,HATCHBACK 5PTAS 2.0L 4CIL 192HP TURBO MAN,MAN,12.81
2017,HIBRIDA 4X4 5PTAS 2.5L 4CIL 172(+58)HP CVT,CVT,11.69
2017,HIBRIDA 5PTAS 3.0L 6CIL 333(+46)HP TIP 4MOTION,TIPT,9
2017,HIBRIDO 4X2 4PTAS 2.0L 4CIL 141(+47e)HP E-CVT,CVT,18.92
